customer_id,person_age,occupation_status,years_employed,person_income,Credit_Score,cb_person_cred_hist_length,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amnt,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,Province,Latitude,Longitude,Risk_Segment,DTI_Ratio
CUST131015,35,Student,0.3,81708,710,10.6,11640,6812,0,0,0,Credit Card,Debt Consolidation,8200,17.22,0.083,0.1,0.033,1,Quebec,45.112861563582314,-73.50321135519106,Tier 2 - Prime,0.1
CUST131016,21,Self-Employed,1.0,62461,632,0.3,51,19344,0,0,0,Personal Loan,Home Improvement,47400,14.92,0.31,0.759,0.253,0,Ontario,43.45422955944019,-78.8111404127005,Tier 3 - Near Prime,0.759
CUST131017,42,Employed,0.4,30638,590,18.9,504,14400,0,2,1,Line of Credit,Education,12100,14.27,0.47,0.395,0.132,0,Quebec,46.007510447997085,-73.3547748886997,Tier 4 - Subprime,0.395
CUST131018,30,Self-Employed,3.1,67875,696,3.7,75,3231,0,2,0,Credit Card,Business,36400,17.63,0.048,0.536,0.179,1,Ontario,43.338613977615886,-79.46855104810895,Tier 2 - Prime,0.536
CUST131019,22,Self-Employed,1.0,116947,746,1.1,128,28853,0,0,0,Credit Card,Business,42000,15.89,0.247,0.359,0.12,1,Alberta,53.004327507986076,-114.00461048834167,Tier 2 - Prime,0.359
CUST131020,22,Employed,1.9,15000,584,0.5,301,6661,0,0,0,Credit Card,Education,2900,21.71,0.444,0.193,0.064,0,Ontario,44.11189318902048,-79.59476316079842,Tier 4 - Subprime,0.193
CUST131021,18,Self-Employed,1.0,45170,582,1.9,864,14375,0,1,0,Credit Card,Personal,51900,21.96,0.318,1.149,0.383,0,Ontario,43.579916866609885,-79.59742067342191,Tier 4 - Subprime,1.149
CUST131022,39,Employed,14.3,64245,620,12.2,1150,38374,0,1,0,Personal Loan,Home Improvement,62500,13.68,0.597,0.973,0.324,0,British Columbia,49.4279675876538,-122.9121068323835,Tier 3 - Near Prime,0.973
CUST131023,23,Employed,2.6,15213,641,3.6,93,2129,0,0,0,Line of Credit,Home Improvement,7000,12.5,0.14,0.46,0.153,0,Manitoba,50.358034011125284,-97.53305864871888,Tier 3 - Near Prime,0.46
CUST131024,34,Employed,13.0,79740,674,8.6,226,26301,0,0,0,Credit Card,Home Improvement,23500,18.11,0.33,0.295,0.098,1,Alberta,53.85287949980444,-113.50185546872143,Tier 3 - Near Prime,0.295
CUST131025,32,Employed,12.2,35978,638,11.7,943,5545,0,0,0,Line of Credit,Business,18900,12.24,0.154,0.525,0.175,0,Manitoba,50.250906033705725,-97.25891852081216,Tier 3 - Near Prime,0.525
CUST131026,23,Student,1.1,24384,657,4.4,27,8742,0,0,1,Personal Loan,Debt Consolidation,8800,12.8,0.359,0.361,0.12,0,Ontario,43.62931218171478,-79.8148446484577,Tier 3 - Near Prime,0.361
CUST131027,18,Employed,0.0,18278,549,1.8,18,4312,1,1,1,Credit Card,Medical,2200,21.59,0.236,0.12,0.04,0,Alberta,53.770910409927616,-113.02763551416717,Tier 4 - Subprime,0.12
CUST131028,65,Self-Employed,29.7,39699,762,20.1,499,6983,0,1,0,Personal Loan,Home Improvement,46800,8.09,0.176,1.179,0.393,1,Alberta,54.10261990648936,-113.34832630290886,Tier 1 - Super Prime,1.179
CUST131029,34,Self-Employed,8.3,28135,727,11.1,1209,3704,0,0,0,Line of Credit,Home Improvement,11200,7.9,0.132,0.398,0.133,1,Manitoba,50.36284687961313,-96.93017385481772,Tier 2 - Prime,0.398
CUST131030,56,Student,0.4,42461,695,7.6,4196,18969,0,0,0,Credit Card,Debt Consolidation,4200,17.2,0.447,0.099,0.033,0,Ontario,43.78811295121334,-79.5088854315127,Tier 2 - Prime,0.099
CUST131031,48,Employed,16.0,96193,764,18.8,1201,16758,0,1,0,Credit Card,Business,20800,15.76,0.174,0.216,0.072,1,Manitoba,49.39754708779307,-96.7331556886313,Tier 1 - Super Prime,0.216
CUST131032,31,Self-Employed,1.5,107618,666,2.4,89,11765,0,1,0,Personal Loan,Personal,11900,12.84,0.109,0.111,0.037,1,Quebec,46.0773417482852,-73.05587057801422,Tier 3 - Near Prime,0.111
CUST131033,37,Employed,14.8,46499,766,11.3,1757,13950,0,1,0,Line of Credit,Education,40000,6.59,0.3,0.86,0.287,1,British Columbia,48.95328430890608,-123.69099532668673,Tier 1 - Super Prime,0.86
CUST131034,36,Employed,0.8,36259,579,9.2,5007,1165,1,2,1,Credit Card,Personal,26700,22.26,0.032,0.736,0.245,0,Quebec,45.33460924373519,-73.6274952162408,Tier 4 - Subprime,0.736
CUST131035,57,Employed,18.8,48001,716,14.9,4987,3833,0,1,0,Credit Card,Medical,21400,15.93,0.08,0.446,0.149,1,Quebec,45.0701232160066,-73.36163464434439,Tier 2 - Prime,0.446
CUST131036,44,Self-Employed,20.5,38165,673,17.3,744,8866,0,0,0,Credit Card,Business,34000,17.29,0.232,0.891,0.297,1,Quebec,45.10163599942249,-73.16302714568127,Tier 3 - Near Prime,0.891
CUST131037,25,Employed,5.9,15000,517,0.9,157,6803,0,3,0,Line of Credit,Business,8500,13.28,0.454,0.567,0.189,0,Ontario,44.00813387725608,-79.03752882267752,Tier 4 - Subprime,0.567
CUST131038,39,Employed,1.0,42833,595,17.3,103863,15470,1,3,0,Line of Credit,Home Improvement,28000,14.51,0.361,0.654,0.218,0,Alberta,53.10002126208372,-112.91713745396981,Tier 4 - Subprime,0.654
CUST131039,44,Self-Employed,9.0,70900,680,6.3,1402,12558,0,0,0,Line of Credit,Education,26800,9.82,0.177,0.378,0.126,1,British Columbia,48.909950510869635,-122.81081255222001,Tier 2 - Prime,0.378
CUST131040,20,Employed,0.7,23339,643,1.0,52,7593,0,2,0,Personal Loan,Education,37200,13.79,0.325,1.594,0.531,0,British Columbia,48.8884892875783,-123.57056407688579,Tier 3 - Near Prime,1.594
CUST131041,40,Employed,1.6,50848,681,4.5,466,27462,0,0,0,Personal Loan,Education,65500,11.14,0.54,1.288,0.429,0,Ontario,43.49742390882772,-79.79194820029605,Tier 2 - Prime,1.288
CUST131042,51,Employed,3.7,187955,731,6.8,5482,44241,0,1,0,Credit Card,Medical,70000,16.66,0.235,0.372,0.124,1,Saskatchewan,52.36682340219671,-106.12738693713146,Tier 2 - Prime,0.372
CUST131043,24,Self-Employed,1.6,67579,537,0.5,112,9100,0,1,2,Personal Loan,Education,17600,16.57,0.135,0.26,0.087,0,British Columbia,49.45530435984986,-123.69160703732385,Tier 4 - Subprime,0.26
CUST131044,26,Student,0.7,25892,589,4.1,203,6912,0,0,0,Line of Credit,Personal,19900,14.74,0.267,0.769,0.256,0,Ontario,43.922834627235055,-79.53074473115052,Tier 4 - Subprime,0.769
CUST131045,48,Self-Employed,2.1,83918,699,13.4,1698,37646,0,0,0,Line of Credit,Business,50000,10.44,0.449,0.596,0.199,0,British Columbia,49.55487425309326,-123.20301191060405,Tier 2 - Prime,0.596
CUST131046,30,Employed,10.2,27066,661,11.2,618,10643,0,1,0,Credit Card,Personal,3300,17.31,0.393,0.122,0.041,1,Ontario,43.05680084690676,-79.67193125702244,Tier 3 - Near Prime,0.122
CUST131047,23,Employed,2.7,22853,646,1.3,3133,2225,0,0,0,Line of Credit,Personal,15800,12.92,0.097,0.691,0.23,1,Ontario,43.8746477731347,-79.10718713622192,Tier 3 - Near Prime,0.691
CUST131048,45,Employed,19.0,42211,694,3.7,1791,6191,0,0,0,Line of Credit,Education,12200,10.02,0.147,0.289,0.096,1,Quebec,45.723187125414384,-73.16789275351108,Tier 2 - Prime,0.289
CUST131049,41,Student,1.4,59871,701,5.1,1615,38605,0,0,0,Personal Loan,Education,87700,9.83,0.645,1.465,0.488,0,Quebec,44.97623410075183,-73.01964222510122,Tier 2 - Prime,1.465
CUST131050,36,Employed,1.4,37881,549,7.2,1161,2777,0,1,0,Credit Card,Personal,8500,21.06,0.073,0.224,0.075,1,Ontario,43.5657454599301,-78.82270947932017,Tier 4 - Subprime,0.224
CUST131051,48,Employed,0.1,120812,683,5.9,823,35474,0,0,0,Credit Card,Home Improvement,44800,17.6,0.294,0.371,0.124,1,Ontario,43.147576601338024,-79.51310165285867,Tier 2 - Prime,0.371
CUST131052,49,Employed,26.2,46913,750,7.7,977,27610,0,0,0,Personal Loan,Medical,23800,9.25,0.589,0.507,0.169,0,Saskatchewan,51.762196007192586,-106.13528980330693,Tier 2 - Prime,0.507
CUST131053,34,Employed,15.5,42493,677,2.7,162,10168,0,0,0,Line of Credit,Business,27000,9.32,0.239,0.635,0.212,1,Ontario,43.64090104674798,-79.40075748297792,Tier 3 - Near Prime,0.635
CUST131054,58,Employed,22.3,57414,627,21.2,3748,20870,0,2,0,Personal Loan,Education,82700,14.13,0.364,1.44,0.48,1,Ontario,43.06761447728989,-78.98333314835561,Tier 3 - Near Prime,1.44
CUST131055,54,Employed,18.6,52364,711,25.9,165,12504,0,0,0,Line of Credit,Education,16400,9.15,0.239,0.313,0.104,1,Saskatchewan,51.64719994618839,-106.32465266129597,Tier 2 - Prime,0.313
CUST131056,18,Employed,0.0,23771,582,0.5,13,9989,0,3,0,Personal Loan,Business,25400,16.94,0.42,1.069,0.356,0,Ontario,43.1551054552469,-79.71385857124153,Tier 4 - Subprime,1.069
CUST131057,22,Student,1.1,18489,570,3.6,268,2319,0,0,0,Line of Credit,Home Improvement,12700,13.77,0.125,0.687,0.229,0,British Columbia,48.8321529245342,-123.03586517204637,Tier 4 - Subprime,0.687
CUST131058,18,Employed,0.0,36987,553,1.3,104,15146,0,0,0,Line of Credit,Personal,11900,13.98,0.409,0.322,0.107,0,Ontario,43.11293892780018,-78.81773030176869,Tier 4 - Subprime,0.322
CUST131059,31,Self-Employed,7.3,20502,596,12.9,943,5935,0,2,0,Line of Credit,Business,7800,14.38,0.289,0.38,0.127,0,Quebec,45.6361924306875,-73.53533637871469,Tier 4 - Subprime,0.38
CUST131060,20,Employed,1.0,91958,606,0.2,18,7786,0,0,0,Personal Loan,Business,17900,13.18,0.085,0.195,0.065,0,Ontario,43.2675160473625,-79.35626506929671,Tier 3 - Near Prime,0.195
CUST131061,25,Employed,5.0,49319,545,0.9,9,7825,0,2,0,Credit Card,Personal,28000,22.9,0.159,0.568,0.189,0,Saskatchewan,52.56832362314366,-106.517625955056,Tier 4 - Subprime,0.568
CUST131062,48,Student,1.0,15000,753,4.9,1982,984,0,0,0,Credit Card,Education,700,14.27,0.066,0.047,0.016,1,Quebec,45.96346031526452,-73.05263834347467,Tier 2 - Prime,0.047
CUST131063,18,Employed,0.0,21270,581,0.8,486,4330,0,0,1,Credit Card,Education,14700,21.46,0.204,0.691,0.23,0,Quebec,45.730940546251084,-73.70186233006073,Tier 4 - Subprime,0.691
CUST131064,36,Employed,9.9,49730,698,9.9,560,4050,0,0,0,Personal Loan,Medical,72000,11.74,0.081,1.448,0.483,1,Saskatchewan,51.611147222757786,-107.22442817551642,Tier 2 - Prime,1.448
CUST131065,36,Self-Employed,7.9,44392,675,1.1,1124,23291,0,0,0,Credit Card,Debt Consolidation,12300,18.8,0.525,0.277,0.092,0,Saskatchewan,52.60312448679564,-107.05349188649883,Tier 3 - Near Prime,0.277
CUST131066,34,Employed,5.9,15000,708,15.4,1888,2415,0,0,0,Personal Loan,Home Improvement,5000,10.17,0.161,0.333,0.111,1,Ontario,43.55562110926302,-78.83083177243391,Tier 2 - Prime,0.333
CUST131067,36,Student,0.6,22581,690,12.6,1277,11757,0,1,0,Credit Card,Business,2300,17.55,0.521,0.102,0.034,0,Alberta,53.16343741015442,-113.78048795257246,Tier 2 - Prime,0.102
CUST131068,18,Employed,0.0,36744,578,1.7,22,9687,0,1,0,Credit Card,Medical,19700,21.55,0.264,0.536,0.179,0,Ontario,43.98773444549724,-79.090732194774,Tier 4 - Subprime,0.536
CUST131069,25,Employed,5.0,29635,603,3.4,11,8561,0,0,0,Credit Card,Medical,3900,20.38,0.289,0.132,0.044,1,Quebec,45.31773197159698,-73.70699789117656,Tier 3 - Near Prime,0.132
CUST131070,53,Student,1.8,54726,592,19.2,1380,6047,0,0,1,Personal Loan,Business,100000,15.54,0.11,1.827,0.609,0,Ontario,43.66048721153844,-79.9381095925385,Tier 4 - Subprime,1.827
CUST131071,20,Self-Employed,1.0,83091,588,0.3,6,44674,0,0,0,Personal Loan,Home Improvement,100000,15.37,0.538,1.203,0.401,0,Quebec,45.79334874694645,-73.77033358446752,Tier 4 - Subprime,1.203
CUST131072,54,Employed,2.7,31407,645,23.8,1660,11221,0,0,0,Credit Card,Home Improvement,17400,19.91,0.357,0.554,0.185,1,Ontario,43.1745444038217,-79.48780750279853,Tier 3 - Near Prime,0.554
CUST131073,18,Self-Employed,1.0,26482,622,0.2,136,11543,0,0,0,Line of Credit,Home Improvement,21200,11.93,0.436,0.801,0.267,0,Quebec,45.10516449998046,-73.88929765492621,Tier 3 - Near Prime,0.801
CUST131074,18,Employed,0.0,18691,622,0.7,34,5526,0,0,0,Credit Card,Personal,24100,19.8,0.296,1.289,0.43,0,Quebec,46.06397179135154,-73.00406404139447,Tier 3 - Near Prime,1.289
CUST131075,23,Employed,1.7,62232,660,4.5,128,14891,0,0,0,Credit Card,Medical,50600,18.17,0.239,0.813,0.271,1,Ontario,43.90945353309926,-78.79424281907349,Tier 3 - Near Prime,0.813
CUST131076,48,Employed,19.4,39222,745,3.8,1351,13170,0,0,1,Credit Card,Personal,7300,15.72,0.336,0.186,0.062,1,Quebec,45.17905080230875,-73.83549530348972,Tier 2 - Prime,0.186
CUST131077,28,Employed,7.6,15000,576,9.8,164,4786,0,0,1,Personal Loan,Home Improvement,19400,15.28,0.319,1.293,0.431,0,Saskatchewan,52.221743564748685,-106.11872452032888,Tier 4 - Subprime,1.293
CUST131078,39,Employed,2.9,35421,639,7.0,1066,2143,0,0,0,Credit Card,Personal,34700,19.26,0.061,0.98,0.327,1,British Columbia,48.908285215717854,-122.61672430203673,Tier 3 - Near Prime,0.98
CUST131079,35,Employed,16.4,44408,708,2.8,124,6721,0,0,0,Personal Loan,Business,87700,10.04,0.151,1.975,0.658,1,Quebec,45.940255287595726,-73.02860880691277,Tier 2 - Prime,1.975
CUST131080,34,Employed,10.4,44684,700,8.5,296,7046,0,1,0,Personal Loan,Education,41400,11.31,0.158,0.927,0.309,1,Manitoba,49.83343821248991,-96.85457671898799,Tier 2 - Prime,0.927
CUST131081,50,Employed,0.6,250000,700,18.9,44556,63669,0,0,0,Credit Card,Personal,70000,17.15,0.255,0.28,0.093,1,Quebec,45.86994502407681,-73.58083057113635,Tier 2 - Prime,0.28
CUST131082,44,Employed,14.4,48278,701,3.6,668,9184,0,0,0,Credit Card,Business,14700,16.33,0.19,0.304,0.101,1,Ontario,44.21949914832887,-79.48932932646886,Tier 2 - Prime,0.304
CUST131083,21,Employed,0.6,20986,668,2.1,173,7053,0,0,1,Line of Credit,Medical,7000,9.22,0.336,0.334,0.111,1,Quebec,46.07874989011087,-74.13311968271113,Tier 3 - Near Prime,0.334
CUST131084,31,Employed,3.3,26713,597,4.2,130,15291,0,3,0,Credit Card,Personal,12800,22.89,0.572,0.479,0.16,0,Ontario,43.218339510072184,-79.72619495487582,Tier 4 - Subprime,0.479
CUST131085,55,Self-Employed,3.0,151912,781,1.1,3000,67798,0,0,0,Credit Card,Business,70000,15.26,0.446,0.461,0.154,1,British Columbia,49.81646716263111,-122.83349909486037,Tier 1 - Super Prime,0.461
CUST131086,38,Employed,8.3,44407,619,12.1,1805,13949,0,0,0,Credit Card,Education,52800,20.08,0.314,1.189,0.396,1,Saskatchewan,51.85754719815275,-107.13391389759538,Tier 3 - Near Prime,1.189
CUST131087,18,Employed,0.0,26407,690,0.5,33,11287,0,0,0,Credit Card,Business,34000,17.04,0.427,1.288,0.429,0,Ontario,43.48474675408992,-79.96746362504287,Tier 2 - Prime,1.288
CUST131088,18,Employed,0.0,15000,638,0.2,3,2467,0,0,0,Personal Loan,Personal,17600,14.48,0.164,1.173,0.391,0,Quebec,44.97729106551499,-73.21781543908274,Tier 3 - Near Prime,1.173
CUST131089,45,Employed,23.2,46840,645,19.5,2644,6785,0,0,0,Personal Loan,Education,57100,13.07,0.145,1.219,0.406,1,Quebec,45.67641691901331,-73.69701648357326,Tier 3 - Near Prime,1.219
CUST131090,43,Employed,0.7,41267,662,9.3,2145,6689,0,0,0,Credit Card,Business,39000,17.24,0.162,0.945,0.315,1,Ontario,43.82614069684514,-79.50857330248077,Tier 3 - Near Prime,0.945
CUST131091,23,Self-Employed,1.0,51603,598,2.2,1521,25486,0,0,1,Personal Loan,Home Improvement,18300,15.48,0.494,0.355,0.118,0,Alberta,53.87854676022097,-113.76768445674149,Tier 4 - Subprime,0.355
CUST131092,43,Self-Employed,1.8,15000,653,22.3,320,3724,0,0,0,Credit Card,Debt Consolidation,3000,18.7,0.248,0.2,0.067,1,Quebec,46.037212116863834,-73.15931886592794,Tier 3 - Near Prime,0.2
CUST131093,54,Student,0.9,27766,678,18.1,34,9425,0,0,0,Personal Loan,Home Improvement,32400,12.1,0.339,1.167,0.389,0,Ontario,43.56699992791667,-79.00243180473231,Tier 3 - Near Prime,1.167
CUST131094,52,Employed,3.5,122624,776,1.2,727,31189,0,1,1,Personal Loan,Business,9600,9.88,0.254,0.078,0.026,1,Alberta,53.43502100779915,-113.48710239773278,Tier 1 - Super Prime,0.078
CUST131095,54,Employed,20.2,48583,669,7.8,826,2148,0,0,0,Credit Card,Home Improvement,67700,18.01,0.044,1.393,0.464,1,Ontario,43.82013792256728,-79.27797651541556,Tier 3 - Near Prime,1.393
CUST131096,41,Employed,22.0,27045,606,21.4,4818,12982,0,0,0,Line of Credit,Education,20100,11.18,0.48,0.743,0.248,1,Saskatchewan,52.334092408167436,-106.97508803579542,Tier 3 - Near Prime,0.743
CUST131097,32,Employed,3.2,64556,704,3.1,750,20184,0,0,0,Credit Card,Personal,14800,16.76,0.313,0.229,0.076,1,Ontario,43.58749081650885,-79.81015602441487,Tier 2 - Prime,0.229
CUST131098,30,Student,1.7,15000,803,0.9,32,7442,0,0,0,Credit Card,Education,1500,14.99,0.496,0.1,0.033,1,Quebec,46.00489398243603,-73.76861495610976,Tier 1 - Super Prime,0.1
CUST131099,34,Employed,12.5,69214,553,12.4,1209,19436,0,0,1,Credit Card,Education,53200,21.96,0.281,0.769,0.256,1,Ontario,43.11580784192117,-79.05131420372751,Tier 4 - Subprime,0.769
CUST131100,24,Student,1.5,45796,579,0.5,25,5365,0,1,2,Personal Loan,Personal,84100,15.96,0.117,1.836,0.612,0,Ontario,43.96088196380334,-78.91185821719414,Tier 4 - Subprime,1.836
CUST131101,30,Student,0.5,16961,639,2.0,89,11495,0,1,0,Credit Card,Home Improvement,1700,19.72,0.678,0.1,0.033,0,Alberta,53.19563155639078,-113.59345249049117,Tier 3 - Near Prime,0.1
CUST131102,50,Self-Employed,17.7,88371,655,17.1,1888,32871,0,0,0,Line of Credit,Education,50000,9.2,0.372,0.566,0.189,1,Quebec,45.49609527614821,-73.09065095259041,Tier 3 - Near Prime,0.566
CUST131103,18,Employed,0.0,26894,528,0.4,423,5272,0,1,0,Line of Credit,Personal,15500,13.32,0.196,0.576,0.192,0,Manitoba,50.31689151074271,-97.38511052880473,Tier 4 - Subprime,0.576
CUST131104,18,Employed,0.0,20723,533,0.6,18,7982,0,1,1,Personal Loan,Medical,21400,15.91,0.385,1.033,0.344,0,Quebec,45.29722697871755,-73.71043546105484,Tier 4 - Subprime,1.033
CUST131105,44,Employed,23.9,73103,633,9.8,29189,9463,0,2,0,Personal Loan,Debt Consolidation,83500,13.51,0.129,1.142,0.381,0,Manitoba,50.37472165973364,-97.35680985980872,Tier 3 - Near Prime,1.142
CUST131106,30,Self-Employed,4.6,85218,596,3.7,14184,26716,1,0,0,Personal Loan,Education,100000,15.78,0.314,1.173,0.391,0,Saskatchewan,52.074020038639006,-106.97999728903768,Tier 4 - Subprime,1.173
CUST131107,18,Employed,0.0,24406,641,1.1,49,5695,0,3,0,Personal Loan,Personal,37100,13.47,0.233,1.52,0.507,0,Quebec,45.74500318347458,-73.68597128815755,Tier 3 - Near Prime,1.52
CUST131108,34,Employed,11.2,39426,568,10.2,78,8030,0,1,0,Line of Credit,Personal,25700,13.76,0.204,0.652,0.217,1,Quebec,45.7689171488872,-73.76241191161604,Tier 4 - Subprime,0.652
CUST131109,32,Employed,12.2,33789,622,11.4,1238,18675,0,0,0,Credit Card,Personal,4000,19.96,0.553,0.118,0.039,0,Alberta,53.259076212864564,-113.83527774191789,Tier 3 - Near Prime,0.118
CUST131110,29,Employed,2.2,21594,674,8.4,99,13362,0,0,0,Credit Card,Medical,24000,17.2,0.619,1.111,0.37,0,Ontario,44.13398910573054,-79.34868861879836,Tier 3 - Near Prime,1.111
CUST131111,43,Employed,3.9,54487,710,22.0,50320,16276,0,0,0,Personal Loan,Education,24200,10.03,0.299,0.444,0.148,1,Alberta,53.0956333918389,-113.30901640783357,Tier 2 - Prime,0.444
CUST131112,19,Employed,0.0,26512,513,1.7,110,5023,0,0,0,Personal Loan,Personal,10200,16.18,0.189,0.385,0.128,0,Quebec,45.609785345382754,-73.28145757585816,Tier 4 - Subprime,0.385
CUST131113,35,Employed,13.0,34197,614,13.9,396,8863,0,1,1,Line of Credit,Education,19400,12.95,0.259,0.567,0.189,1,British Columbia,49.797510080140434,-122.77168843656018,Tier 3 - Near Prime,0.567
CUST131114,32,Employed,12.8,27757,728,1.9,10,5144,0,0,0,Credit Card,Debt Consolidation,5900,16.24,0.185,0.213,0.071,1,Ontario,43.09039198677514,-79.37403632436269,Tier 2 - Prime,0.213
CUST131115,35,Employed,8.3,60737,571,3.2,3079,17140,0,1,0,Credit Card,Medical,65000,21.06,0.282,1.07,0.357,0,British Columbia,49.320201278352066,-123.2844098682687,Tier 4 - Subprime,1.07
CUST131116,18,Employed,0.0,30080,623,1.4,266,12291,0,1,0,Line of Credit,Education,23400,11.16,0.409,0.778,0.259,0,Ontario,43.348925443243246,-79.6678063298391,Tier 3 - Near Prime,0.778
CUST131117,28,Employed,9.3,18125,648,1.8,198,3273,0,1,0,Credit Card,Debt Consolidation,18700,19.0,0.181,1.032,0.344,0,Alberta,53.17704810136813,-113.58782870701152,Tier 3 - Near Prime,1.032
CUST131118,35,Employed,3.4,29132,704,13.7,1265,10312,0,0,0,Line of Credit,Business,23500,9.39,0.354,0.807,0.269,1,Quebec,45.182219779156064,-73.8048869534502,Tier 2 - Prime,0.807
CUST131119,41,Employed,9.7,138015,762,0.9,110,3237,0,0,0,Line of Credit,Debt Consolidation,20800,6.05,0.023,0.151,0.05,1,Ontario,44.13642455958004,-79.32431886634409,Tier 1 - Super Prime,0.151
CUST131120,57,Employed,35.3,35080,739,26.3,1493,19286,0,2,0,Line of Credit,Education,14500,9.22,0.55,0.413,0.138,1,Saskatchewan,52.04381904100328,-107.255503772413,Tier 2 - Prime,0.413
CUST131121,44,Employed,25.7,33756,626,5.9,2418,17014,0,2,0,Personal Loan,Personal,5000,14.79,0.504,0.148,0.049,0,British Columbia,48.96577480009554,-123.15230817912955,Tier 3 - Near Prime,0.148
CUST131122,40,Employed,5.8,36674,744,11.6,244,4103,0,0,0,Line of Credit,Medical,29600,8.37,0.112,0.807,0.269,1,Saskatchewan,52.64626896992703,-106.38222728892234,Tier 2 - Prime,0.807
CUST131123,50,Employed,30.4,106136,831,25.3,36910,4286,0,0,0,Credit Card,Debt Consolidation,29100,15.47,0.04,0.274,0.091,1,Ontario,43.43914079751018,-79.64788286956058,Tier 1 - Super Prime,0.274
CUST131124,31,Student,1.0,39070,667,7.6,328,8457,0,0,0,Personal Loan,Business,1300,12.89,0.216,0.033,0.011,1,British Columbia,49.550859887038136,-122.67497668861071,Tier 3 - Near Prime,0.033
CUST131125,53,Employed,22.3,30833,695,30.0,1034,10020,0,0,0,Credit Card,Medical,15000,18.46,0.325,0.486,0.162,1,Quebec,45.546307047040074,-73.94937770288247,Tier 2 - Prime,0.486
CUST131126,48,Self-Employed,20.0,23153,743,16.0,65,11691,0,0,1,Credit Card,Education,31100,15.53,0.505,1.343,0.448,1,British Columbia,49.49769888778945,-122.77252795127289,Tier 2 - Prime,1.343
CUST131127,29,Employed,4.1,27925,603,3.3,48,10524,0,0,0,Personal Loan,Personal,25100,14.4,0.377,0.899,0.3,1,Ontario,43.2724114883995,-79.0936066801497,Tier 3 - Near Prime,0.899
CUST131128,58,Employed,33.4,64759,708,27.1,4934,24229,0,0,0,Credit Card,Debt Consolidation,43600,17.07,0.374,0.673,0.224,1,Ontario,43.86743287136551,-79.50988976792962,Tier 2 - Prime,0.673
